id	french_title	tags
tt0080152	La Rage de vaincre	action comedy street performer cho is hoping to raise money to study martial arts. soon, he becomes friends with yan, the son of a rich man who was robbed. the duo set off to help catch the robbers, but end up in more trouble than they can handle. rickylau
tt0080153	Maître Lee, vainqueur des Mandchous	action drama a dying manchu kung fu fighter sends his three sons on a mission of revenge against the five southern champs who defeated him a generation ago. the manchus beat down the families but one son, billy, takes a crash course in both north and south eagle styles as well as horsehead fist. only then, is he able to confront each of the three manchu fighters in a martial arts finale like no other! martialarts kungfu fight chan-weilin
tt0080156	L'Incroyable Maître du kung fu	"action comedy in a small town somewhere in 19th-century china, two brothers, each using their own particular style of martial arts, defeat a bully of a fighter who is terrorizing the town. in the ensuing celebration, a debate among the townspeople arises over which of the brothers has the best style, and the brothers become bitter rivals, neither of which is willing to admit that the other is his equal. each sets up a martial arts school in the town. years pass. a rich stranger comes to town with his two sons, and he places them in the two martial arts schools: one son in one school, and the other son in the other school. he vows to return in two years to test their knowledge. meanwhile: kung fu ching is a local boy in the town, and ching is an unabashed martial arts fanatic who is trying to develop his own style of kung fu. he meets up with a wandering winemaker who also knows a lot of kung fu, and who encourages ching to study more than one style of martial arts. ching begins attending the martial arts school set up by the two feuding brothers mentioned above. they find out and kick him out of both schools. in desperation, he turns to the wandering winemaker and asks the winemaker to teach him his style of kung fu. after two years, the rich stranger returns to the town, and confesses that he is the brother of the bully the two brothers defeated years ago, and he has come to exact revenge. his two ""sons"" were merely spies he hired to provide him with information about the kung fu style of the two brothers. he handily defeats the two brothers individually, but when they toss aside their differences, they manage to do slightly better. but it takes the timely arrival of kung fu ching to hand the rich stranger the defeat he so richly deserves... ...at which point the original bully arrives with eight henchmen. he's spent the all his time since his unfortunate defeat training in new styles of kung fu. kung fu ching runs back to his master, and they prepare for the final showdown... martialarts siblingrivalry martialarts tungcho'joe'cheung"
tt0080166	Le maître intrépide	action comedy drama two brothers and small time crooks yipao and taipao convince a martial arts expert to take them on as students, completely oblivious to his sordid past. martialarts revenge betrayal martialartsaction monkeystylekungfu brotherbrotherteam barechestedmale conartist sammokam-bohung
tt0080172	Les démons du karaté	action comedy a chinese man (liu) marries a japanese woman through an arranged marriage and manages to insult all of her japanese martial arts family by issuing a challenge to her that is misinterpreted by the others. he must then prove how good chinese kung fu really is through a series of duels with the seven japanese martial artists who come to meet the challenge. martialarts japan kungfu shanghai china karate judo ninja hongkong drunkenmaster ninjitsu 1930s drunkenboxing kungfu martialarts martialartsmaster drunkenstylekungfu nunchaku chia-liangliu
tt0080179	Le Maître Chinois	action comedy wong fei-hung is a mischievous yet righteous young man, but after a series of incidents his frustrated father has him disciplined by a master of drunken martial arts. kungfu trainer sake uncle dojo master drunkenmaster drunkenboxing martialarts kungfuclassic kungfumaster slapstickcomedy alcoholwithdrawal woo-pingyuen
tt0080318	Les combats musclés du Kung Fu	action drama the heroes pose as gun dealers and acrobats in order to get close to the bad guys so they can avenge the death of one of their brothers. in the end they lock the bad guys in a warehouse for a final battle to the death. martialarts kungfu revenge death acrobat martialarts revenge pistol chehchang
tt0080414	La vengeance de Liu	action comedy a petty thief who knows just enough kung fu to fight back when attacked, but not enough to do much damage. soon, he undergoes training under the tutelage of a derelict posing as a ghost, who seeks to have him carry out his mission of revenge. martialarts slacker kungfucomedy derelict kungfukid wilsontong
tt0080475	Combats de rue	action drama a semi-biography of a young bruce lee striving to perfect his fighting style and how he is continually threatened by other schools of kung fu, jealous of his power, ability and agility. martialarts bruceploitation bruceploitation young fightingstyle kungfu fistfight darvelau brucele
tt0080479	Super Express 109	action crime drama thriller criminals plant a bomb on a high-speed train. it will explode when the train slows down, unless a ransom is paid. japan speed hijackingoftrain terrorism blackmail bullettrain loot railroad conductor jun'yasatô
tt0080512	Griffes d'acier contre léopard noir	action drama mystery teng piao went to jail for fifteen years on a frame up for drug smuggling. now that he's out, along with his iron chain and hungry for revenge. kingpin undercover femmefatale macguffin revenge yuenchor
tt0080623	Le Protecteur	"action comedy a young man poses as ""the whip king"" and collects the reward for a bandit he has seen killed by a famous bounty hunter. he must now learn kung fu if he is to live up to this new persona and conquer the enemies he has inherited. stabbedintheback young man kungfu showdown chi-hwachen"
tt0080636	Histoire de cannibales	action comedy horror a secret agent investigates a village that is populated by crazed, inbred cannibals. kungfu kannibalismus secret referencetopubichair village agent harktsui
tt0080717	Lady kung fu	action comedy cheng tai-nan (kara hui) is an honest and faithful servant of a dying patriarch who wants nothing more than to protect his vast wealth from his selfish, conniving nephew, yung-sheng. tai-nan is young enough to be his granddaughter, but still agrees to marry her master so that all of his wealth will be lawfully safe with her so she can then transfer it to ching-chuen (lau kar-leung), her new husband/master's favorite nephew. this angers the hateful yung-sheng greatly, who sends multiple thugs after tai-nan, but she is a highly skilled martial artist who is not easily defeated. amazingly, things become even more complicated when ching-chuen's son, yu tao (hou hsiao), arrives home from a university in hong kong and discovers a mysterious women in his house and attacks her, not realizing she is actually his new great aunt, tai-nan. complicating things even more is the uncomfortable sexual tension between yu tao and tai-nan. next yung-sheng finally manages to steal all the paperwork, titles, and deeds to ching-chuen's wealth. left with no choice but to lead an all-out attack against yung-sheng at his booby-trapped mansion, tai-nan decides to get ching-chuen and his older brothers back into fighting shape. martialarts kungfu femalemartialartist kungfu modernity modernization fight inheritance chia-liangliu
tt0080742	Fist of fury	action drama chan shan returns home to find his brother is causing trouble in the town, his mother has become blind from the stress of crying and the local japanese crime boss is terrorizing the family. bruceploitation mother brother chinese wingchun lu-potu
tt0080743	L'homme à la lance contre Shaolin	"action drama when director chang chen found new talent and blood with ""the five venoms"" actors, most of which were trained in the highly acrobatic chinese opera and well versed with exotic martial arts weapons, this crated a new spark for his use of bizarre weapons in his films. fight martialarts chehchang"
tt0080768	Virus	adventure drama horror sci-fi thriller after a virus devastates the global human population, survivors in antarctica desperately try to find a cure and save the human race. apocalypse lethalvirus antarctica struggleforsurvival massextinction disastermovie pandemic massdeath massgrave death chaos kinjifukasaku
tt0080772	Galaxy Express 999	animation action adventure drama fantasy sci-fi the adventures of a brave young boy who travels from planet to planet in a determined quest to avenge his mother's death. cyborg spacetravel revenge space transhumanism train adultanimation multipleenglishdubs 2danimation flyingtrain isekai animeanimation rintarô
tt0080827	L'exorciste chinois	action comedy fantasy horror a rickshaw driver's wife and his rich client are secret lovers, and they decide to get rid of him without being implicated, so they hire a powerful sorcerer to kill him, but the sorcerer's colleague intervenes to protect him. martialarts testofcourage possession blackmagic zombie magic malenudity malerearnudity animatedcorpse sorcerer sammokam-bohung
tt0080828	L'exorciste chinois 2	action comedy horror impoverished teahouse worker (and martial-arts student) abao is engaged to his boss' daughter, little chu, and fights to protect her from the lecherous advances of the wealthy but repulsive master shi. the two men's romantic rivalry escalates into full-scale supernatural warfare after shi enlists the aid of a wicked sorcerer, and abao encounters a benevolent female ghost. ghost teahouse martialarts malenudity magic rickylau
tt0080905	Le Poing mortel du dragon	action drama the monk hung wen-ting fights against the evil priest white lotus. martialarts kungfu grindhousefilm martialarts shaolin buddhistmonk liehlo
tt0080932	Wang-Yu l'invincible	action adventure romance after mistakenly helping chang-qing, the sister of ruthless mongol chieftain liang escape capture by song forces, mu-bai sets out to make amends by assassinating the mongol warlord single-handedly. escape chenlo
tt0080958	The Sword	action thriller a swordsman and a samurai work together to find a blade. martialarts swordplay wuxia hongkongnewwave samurai duel martialarts wuxia swordplay patricktam
tt0080962	Cataclysme force 7.9	action drama sci-fi a large earthquake hits tokyo, which was predicted by a seismologist but was ignored. earthquake disaster naturaldisaster psychotronicfilm explodingcar seismologist tokyojapan kenjirôohmori
tt0080963	La justice d'un flic	crime drama thriller inspector tom is a tough cop, but has a soft side. once a week, he plays day foster father to a young boy in an orphanage. prostitute murderofprostitute murder hongkong father young boy ronnyyu
tt0080964	Cute Girl	comedy drama romance the daughter of a wealthy man takes french lessons so she can go to france with her fiancée, but ends up falling for a poor man who studies civil engineering. frenchlesson duel restaurant aunt snakebite hsiao-hsienhou
tt0080979	Kagemusha - Director's Cut	drama history war a petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. when the warlord later dies the thief is forced to take up arms in his place. japan samurai army emperor warlord battle impersonation doppelgänger jidaigeki edoperiod sengokuperiod feudallord feudaljapan 16thcentury doppelganger 16thcentury deception secret trick akirakurosawa
tt0081097	Saké et Karaté	"action comedy drama an aging martial arts champion fallen on hard times, nicknamed ""bamboo stick"" after his favorite weapon, comes to the aid of a man whose daughter is being forced into marriage with a powerful outlaw. however, after bamboo stick makes short work of the would-be groom, he discovers he's just killed the son of his arch-rival lung yung fang. lung yung fang is furious and swears to get revenge against his rival, and when one of bamboo stick's students attempts to save his master, he loses a valuable jade ring, sinking bamboo stick into an even deeper dilemma. martialarts martialarts kungfu fight meng-huaho"
tt0081102	Héros du temple	action drama a loyal commissioner defends the chinese republic against a scheming general editedintoanothermovie qingdynasty longtitle pressurepoints martialarts shao-pengchen
tt0081236	Ninja Connection II	action a couple camping in the woods is attacked by a trio of thugs and the wife is beaten and raped. a few months after the assault, she is hunting down the three (who happen to be diamond smugglers) by posing as a dealer looking to sell some stolen merchandise. meanwhile, her interpol agent husband is doing some tracking of his own in the hopes of bringing them to justice. as they make their plans, a group of ninjas is watching from afar, waiting to make their move. rape ninja cult ninja rapeandrevenge rape revenge godfreyho
tt0081404	3 fantastiques ceintures noires	action three refugees become sworn brothers during a war. one (kuo chui/philip kwok) works in a whore house, one (chiang sheng) in a gambling house, and the other (lo mang) in a martial arts school. they become embroiled in the war and are betrayed by one's mentor. blunt playful martialarts kungfu chehchang
tt0081452	Ping et Pong	action comedy the evil mr. chu's control of a village is challenged by a korean wanderer named eagle and the three kung fu kids. cult pretendingtobeblind evil kungfu village kan-pingyu
tt0081494	Retour à la 36ème chambre	action comedy when thugs prey upon innocent factory workers, a small-time scammer trains for revenge by studying the moves of shaolin temple monks. martialarts shaolinkungfu kungfu shawbrothers shaolin martialarts revenge chia-liangliu
tt0081496	Le poing magnifique de Shaolin	"action comedy ko lin kills the brother of hung lau, an outlaw. hung lau, in turn, kills ko lin's entire family, and goes into hiding to learn and master the ""natural fist"", the most deadly form of kung-fu. the final battle between the two sworn enemies is a dynamic duel to the death. jeong-yongkim"
tt0081499	La Danse du Lion	action adventure comedy a talented martial arts student goes after his expelled brother, who get into bad company. martialarts kungfu prisoner police fighter ontherun martialartsaction student mistakenidentity martialarts breakingthefourthwall jackiechan
tt0081500	Le vieux maître	action adventure comedy crime drama a hong kong kung fu master visiting america for the first time is scammed by a former student, an owner of a kung fu gym, to fight for him in order to settle his mounting gambling debts. martialarts kungfu martialarts rivalry gambling airport josephkuo
tt0081506	Shogun Assassin	action adventure when the wife of the shogun's decapitator is murdered and he is ordered to commit suicide by the paranoid shogun, he and his four-year-old son escape and become assassins for hire, embarking on a journey of blood and violent death. revenge ninja femaleninja shogun basedonmanga psychotronicfilm journey escape wife kenjimisumi
tt0081507	Black Jim va tout casser	action drama li, a martial artist, returns home to find out that his father is being harassed by a crime syndicate. together with an american kung fu champion he vows revenge when the syndicate kills his father. exploitationfilm grindhousefilm psychotronicfilm stabbedinthestomach american chan-weilin
tt0081539	Le doigt vengeur de Bruce Lee	action drama two illegal immigrants meet a young kid and the three become best friends until one of them joins the triads. now the remaining two must fight the triads in a battle to the death. illegalimmigration malefriendship martialartstournament exploitation bruceploitation friend young independentfilm shanhua
tt0081553	Soeurs de scène	drama chronicles the fortunes of two actresses in pre-revolutionary china, who are separated by money and politics. money shanghai dignity yueopera shaoxingopera jinxie
tt0081631	The Battle Wizard	action fantasy a bookish young man and his sword-loving sister find themselves battling a trio of villains, one of them a beautiful but masked woman who has promised to either marry or murder the first man to see her unmasked. martialarts basedonnovelorbook wuxia 11thcentury psychotronicfilm murder woman young kaiju hsueh-lipao
tt0081652	Le Trésor de Bruce Lee	action drama a young man called wang lung has to find his uncle who holds the key to a hidden treasure. he has to battle a lot of opponents to reach his goal. martialarts bruceploitation bruceploitation young man treasure sequel josephvelasco
tt0081662	Mélodie tzigane	"horror mystery a surreal period film following an university professor and his eerie nomad friend as they go through loose romantic triangles and face death in peculiar ways. dyinganddeath adultery professor geisha marriage malefriendship aging womanbetweentwomen look-alike blind vinylrecord wanderer murdersuspect morbid enduringfriendship wanderlust wandering friendslovesamewoman taisho taishōperiod musicians lickinganeyeball ""sexwithfriendswife"" ""sexwithhusbandsfriend"" cheatingwife cheatinghusband seijunsuzuki"
tt0081675	Gameka et les 3 Super Women	action family sci-fi using several clips from previous gamera entries, this film deals with alien forces sending all the monsters gamera has faced in one final battle to rid the planet of its last hope. monster legend superhero giantmonster turtle sequel alien creature alieninvasion family supernaturalcreature stockfootage kaiju gamera(giantturtle) aliens giantcreature monsters youth legendarycreature childrencenteredplot psychotronicfilm giantmonsterscifi gamera alien evil noriakiyuasa shigeotanaka
tt0081789	Le Héros	action after the shaolin temple is brought to ruin, kao seeks revenge by plotting to kill the emperor. revenge martialarts fight hsueh-lipao wuma
tt0081794	Le jeune tigre de Kow Loon	action drama young tiger, a martial artist in modern-day hong kong, fights a braggart in a martial-arts studio and defeats him. he later witnesses the braggart getting beaten up by a gang of thugs. after entering the fight, he gets knocked out and his friend gets killed. the thugs frame him for the murder, and the police soon arrest him. young tiger escapes prison during interrogation, then decides to find and fight the thugs' gangster boss while evading police who are looking for him. martialarts hapkido badguy villain roundhousekick stylizedviolence wuma
tt0081881	Kié la petite peste	animation family comedy chie takemoto is a small dependable girl who lives in osaka with her dad. she has two goals - to get her troublesome father, who runs a tavern, some work and then get him to make up with her mother who left him. basedonmanga japaneseanime friend friendship girl isaotakahata
tt0082107	Bruce contre-attaque	action drama after trying to go straight, an ex-con is drawn back into the criminal underworld when his old gang kidnaps a woman. ninja parisfrance billiards photograph moulinrouge brucele josephvelasco
tt0082280	La rivière de boue	drama in post-war japan, a boy from a noodle store-owning family befriends a neighboring boy living in poverty. friendship osaka japan classrelations familyrelationships river prostitution actualanimalkilled postworldwartwo kôheioguri
tt0082298	La vengeance de l'homme à un seul bras	action drama watch wang yu as a one-armed savior battling the local goons in this martial arts classic. he has some rather amazing moves up his sleeve. martialarts kungfu swordfight revenge martialarts martialartsaction art onearmedswordsman teng-hunghsu
tt0082313	Pourquoi pas?	drama near the turbulent end of the edo era, a man returning to japan after exile in america searches for his wife and becomes swept up in the current of revolution in this incisive period drama from the great shohei imamura. edoperiod shogunate meijiperiod endofthesamuraiclass wife man edojapan onewordtitle ryukyuislands shôheiimamura
tt0082371	Cheerful Wind	drama romance a romance develops between a blind man and a photographer. blindness hsiao-hsienhou
tt0082428	Pere et Fils	drama a young man dreamed of a career in comics and movies. but his father would rather gave up all he had in order to let him receive formal education. hongkongnewwave father young man familyrelationships teenager allenfong
tt0082482	Chan le cobra	"action adventure a ruthless warlord from the north of china has come south to take control of the province of canton. however, canton's hero ""iron bridge sam"" a local coolie has other ide. martialarts hero chiulee"
tt0082596	Brumes de chaleur	fantasy romance thriller a 1920s playwright meets a beautiful woman who may be the ghost of his patron's deceased wife. basedonnovelorbook playwright ghost taisho taishōperiod femaletoplessnudity woman femalenudity basedonnovel seijunsuzuki
tt0082601	La marche de Kamata	comedy drama romance a lowly obsequious member of a movie star's entourage agrees to marry his boss's pregnant mistress so he can continue his feckless lifestyle. he then takes up dangerous work as a stunt man to support his new family. duty and loyalty turn into something deeper. screenplayadaptedbyauthor fallingdownstairs movieposter lovetriangle hospital kinjifukasaku
tt0082673	La vengeance de Dragon Lee	action adventure bruce li plays a kung fu expert who, after a series of complicated events, becomes a stuntman for a famous kung fu actor. he soon learns that the film's producers are trying to kill him, so they can cash in on his insurance policy. martialarts kungfu bruceploitation fight martialartstraining fightingstyle roundhousekick bruceli
tt0082699	Samouraï Réincarnation	action fantasy horror centuries ago, a samurai survives the massacre of 35,000 christians and denounces god for ignoring the pleas of the believers. he sells his soul to the devil and receives the power to resurrect the dead to join him on a murderous rampage. samurai undead femalerearnudity villain samurai showdown sword kinjifukasaku
tt0082735	Red Ninja	action adventure shang li is suspected of murder, so he runs away. while the hunters search for him, they have plenty of time to think of the murder suspect and suspect its someone other than shang li murder ming-huachen
tt0082936	Dragon Force	action drama a government agent teams up with an international crimefighting organization to rescue a kidnapped princess. agent princess nudewoman brainwashedwoman brainwashing michaelmak
tt0083021	Sêrâ-fuku to kikanjû	action romance a teenage delinquent schoolgirl named izumi hoshi inherits her father's yakuza clan. japan highschoolgirl seifuku japanesehighschoolgirl girlwithagun machinegun gun shinjisômai
tt0083050	Les guerriers de l'apocalypse	action adventure sci-fi a squadron of japanese self-defense force soldiers find themselves transported through time to their country's warring states era, when rival samurai clans were battling to become the supreme shogun. the squad leader, lt. iba, sees this as the perfect opportunity to realize his dream of becoming the ruler of japan. to achieve this, he teams his troops up with those of kagatori, a samurai daimyo who also aspires to become shogun. are either of these power-hungry warriors to be trusted? japan samurai timewarp timetravel sengokuperiod warringstatesperiod japanselfdefenseforces femalenudity rape corporal japanesewarrior grenadeexplosion kôseisaitô
tt0083053	Goshu le violoncelliste	animation fantasy music a cellist in a small orchestra receives help from animals to help him practice his music. cello orchestra duringcreditsstinger helpinganimals anime spirit cat mouse cellist feline isaotakahata
tt0083062	Shaolin contre Wu Tong	action two friends from rival schools are turned against one another by a jealous chief who wants to eliminate those whose fighting styles may rival his own. martialarts kungfu revenge friend china martialarts shaolin chia-huiliu
tt0083124	Eki - La gare	drama constantly put to the test and faced with tragedy wherever he turns, can a man finally find solace and a modicum of love or rest with what is left of his hometown, his family, love or himself? 人生 love hokkaido year1979 year1976 year1968 yasuofuruhata
tt0083199	L'enfer des armes	action crime thriller three lazybones friends manufacture a firebomb and place it in a cinema. pearl, a sadistic young girl, has observed the scene, follows the bombers and starts to manipulate them. the four criminals plan more and more daring acts. anarchist antisocial rebelliousyouth bombing terroristbombing plan animalcruelty cat killingacat deadcat harktsui
tt0083343	Martial Club	action drama wong fei-hong and his once-rival, now friend, find themselves and their martial arts schools pitted against a rival school which uses a kung fu expert from the north to do their dirty work. martialarts kungfu revenge martialartsaction wongfeihungcharacter roundhousekick fistfight asian chia-liangliu
tt0083348	Le Messager de guerre	"action adventure drama the republiic of china was still young, shihai and the warlords were against dr. sun yat-sen. long and his gang roamed the northern mountain areas. they are known as ""the pigtails"" for the pigtails they wear. because of the stratgic importance of the northern mountains jiao sends his envoy. fight courier 1910s ninja ninjutsu ronnyyu"
tt0083352	Tigre blanc	action comedy horror a foul-tempered mute fugitive hides out amongst a theater troupe after his criminal wife got killed by the police. he sets his sights on a cowardly laundry man, and will not rest until he kills him, while donning a theatrical face paint. martialarts kungfu slapstickcomedy criminal slapstickcomedy martialarts actualanimalkilled chicken murder woo-pingyuen
tt0083528	Dans les griffes de la C.I.A	action drama kung fu champ john is given the chance to train cia agents in martial arts by using self-hypnosis. but when he discovers the reason he escapes and the cia go after him. john must fight for his life all over europe as he flees the cia. martialartsaction ciacentralintelligenceagency femalenudity martialarts agent johnliu
tt0083609	Bakuretsu toshi	action drama music sci-fi punk rock gangs and music groups clash with one another and the brutal police force in a futuristic tokyo setting. punkrock biker cyberpunk cyberpunkscifi japanesecyberpunk police greaser cyberpunk gakuryûishii
tt0083682	L'Affaire Shimoyama	drama in 1949, mr. shimoyama, governor of japan national railroads, was found dead, run by train, after a mysterious disappearance. officially it was considered suicide, but many suspected he was killed for some political conspiracy. keikumai
tt0083696	Vainqueur	action crime drama the location of a hidden national treasure can only be found by the descendants of the patriot who hid it. they will recognize each other by joining two halves of a medallion. the search is opposed by miss oki and her numerous thugs. bruceploitation bruceploitation treasure artifact stafffighting littleperson josephvelasco
tt0084105	Legend of a Fighter	"action drama history the story of ""fok yun gap"" also know as ""hou yuan chia"" one of china's greatest martial artists. martialarts kungfu china china kungfu martialarts woo-pingyuen"
tt0084153	La femme tatouée	drama romance to satisfy her lover's fetish for tattooed women, akane agrees to have her body covered in eloborate tattoos by kyogoro, an old craftsman. kyogoro has developed a special technique, by which his assistant, harutsune, keeps katsuko's mind off the pain while kyogoro does his work. after the work is done, harutsune makes the shocking discovery of how kyogoro mastered his technique. basedonnovelorbook fetish tattooing eroticmovie largebreasts sexscene femaletoplessnudity fetish tattooedman yôichitakabayashi
tt0084248	Nomad	drama romance thriller a story about the experiences of a group of youngsters who feel lost and try to find the true meaning of life. lost group patricktam
tt0084266	Dragon Lord	action comedy sport the adventures of a restless martial arts student called dragon, who, while constantly pursuing a girl, gets involved in the affairs of a gang of thieves. martialarts china contest martialarts handtohandcombat fistfight toughguy hero jackiechan
tt0084390	La ballade de Narayama	drama in a poor 19th century rural japanese village, everyone who reaches the age of 70 has to climb a nearby mountain to die. an elderly woman is reaching close to her cut-off age during her last days with her family. pinkfilm mountain hunting femalerearnudity rearnudity horse shôheiimamura
tt0084458	Le magicien d'Oz	animation family adventure comedy drama musical fantasy animated version of the classic story of a young farmgirl who is transported to the magic land of oz. witch lion scarecrow kansas usa wizard basedonyoungadultnovel wizardofoz oz dorothygalecharacter totothedogcharacter scarecrowofozcharacter fumihikotakayama
tt0084557	The miracle fighters	action comedy fantasy horror former royal guardsman kao was forced to be on the run when his superior couldn't tolerate him being a manchu marrying a han woman. a young prince was inadvertently killed when he kidnapped the boy to aid in his escape. 14 years later, kao now a drunkard ridden with guilt, has been living with a young orphan by the name of shu geng. also introduced are two wacky old bickering sorcerer couple, old man and old spinster, who are always competing with each other over the most trivial matters. before long, the old nemesis of kao, the powerful socerer bat, found his whereabouts and killed him. harboring evil ambitions, sorcerer bat forces shu geng to impersonate the belated prince, with the intention that one day he can ruled alongside the would-be king. shu geng manages to escape, amid strange encounters with the clown in-the-jar, and meets the two even stranger bickering magician couple, who teach him their craft. the rest is a typical revenge motivated plot, in which the young prodigy learn the martial arts to defeat the villain. the setting however, is not so typical as the finale takes place in a sorcerer competition where shu geng faces not only the evil bat, but also countless other sorcerers, each possessing his own unique magic and abilities. the choreography and inventiveness of the fights make this early collaboration of the yuen brothers stand out among the work of yuen woo-ping, who move on to become on of the most sought after action director in the business today. martialarts wuxia sorcerer escape prince martialarts woo-pingyuen
tt0084564	Reine Des Millénaires	animation action adventure fantasy romance sci-fi the planet lametal is on a collision (and conquering) course with the earth, and the only one who can stop the forthcoming catastrophe is queen millennia, a former princess of la-metal who has made earth her home. princess space universe anime outerspace animeanimation princess endoftheworld savingtheworld masayukiakehi
tt0084586	Human lanterns	horror action a psychotic craftsman pits two rival kung-fu masters against each other while designing special lanterns from a disturbing source. martialarts kungfu femalenudity kidnapping periodsetting prostitute chungsun
tt0084587	La fureur du revenant	action comedy horror an effigy merchant's impotent brother has died and left a pregnant wife. suspecting a scam and foul play, he schemes to inspect his brother's corpse before the burial, not knowing that his brother is actually alive and in on the scam. fakedeath ghost taoism buddhism funeral scam ritual ghost wuma
tt0084600	Le feu de la vengeance	action comedy crime drama joji learns a dark secret from his dying father; he learns he has a twin brother and a sister. he travels to find his brother and finds he has been murdered in mysterious circumstances. while staying with his sister he overhears his uncle's plans to find a 130ct diamond (named the queen of sheba) and soon learns he may be behind other sinister schemes. diamond yakuza monkey blindgirl ventriloquist norifumisuzuki
tt0084671	Les 18 armes légendaires du Kung Fu	action comedy drama a band of killers from an ailing kung fu and magic society are sent on a manhunt for a former member of the society, whose bad mouthing threatens its existence. openingactionscene band brotherbrotherrelationship fight womandressesasaman chia-liangliu
tt0084674	Shogun Ninja	action adventure drama in the middle of the 16th century, hideyoshi, a power hungry warlord sets out to destroy the momochi clan. he sends his war commander in search of the clan's hidden gold only to find that two daggers are the key to the hiding place of the treasured gold. spanning decades, the quest for the missing daggers takes shiranui through war and ancient tradition. warlord ninja shogun 16thcentury revenge 16thcentury violence samuraisword kendo norifumisuzuki
tt0084772	Le tatoué	crime drama romance an ardent culture-vulture youth, previously charged for the murder of a woman when he was young, plans to hold hostage a local bank. murder woman yakuza tattoo mothersonrelationship banmeitakahashi
tt0084778	Je suis toi, tu es moi	comedy 9th-graders kazuo (boy) and kazumi (girl) take a tumble at a temple in a small seacoast town in japan. through supernatural intervention, their minds and bodies are switched, and the result is a touching and hilarious coming-of-age comedy as they attempt to survive the pressures of junior high school life. comingofage bodyswap rolereversal bodyswitching genderswap bullying nobuhikoôbayashi
tt0084793	All the King's Men	"action drama it's the 10th century bc, the emperor is not well, and the medicines he is receiving from con artist ""immortal li"" are in reality only making him worse. 10thcenturyb.c. artist martialarts kinghu"
tt0084807	Boat people, passeport pour l'enfer	"drama a japanese photojournalist revisits vietnam after the liberation and learns harsh truths about its regime and its ""new economic zones"". vietnam photography photojournalism womandirector hongkongnewwave landminefinders safepassagebribes vietnamesewoman vietnam reporter titledirectedbyfemale violence photographer annhui"
tt0084881	Albator '84: L'Atlantis de ma jeunesse	animation action adventure drama sci-fi space captain harlock, the latest in a family of proud aerial warriors, begins his journey to free the oppressed earth from the despotic illumidas command. witch worldwarii pirate basedonmanga anime spaceship alien resistance skullandcrossbones space tomoharukatsumata
tt0084921	Five element ninjas	action drama a chinese martial arts school is infiltrated and destroyed by ninjas. tian hao survives the massacre and seeks to uncover the trickery of ninjutsu in order to beat the five element ninjas and avenge his family. kungfu ambush ninja bloodbath weaponshistory martialartsaction ninja ninjitsu martialarts kungfuclassic chehchang
tt0084924	Duel to the Death	action drama the best sword master from china vs the best sword master from japan. who will win? martialarts martialartist swordsman swordduel gore siu-tungching
tt0084955	Mad Mission	"action adventure comedy family thriller a ""james bond"" type burglar named king kong (sam hui) tries to redeem himself and joins forces with albert ""baldy"" au (karl maka), a bumbling police detective from the states, to try to track down a rare set of stolen luscious diamonds before it ends up in the hands of a notorious european gangster named ""white gloves."" the two unlikely duo are supervised by supt. nancy ho, a masculine, fiery-tempered policewoman. chase burglar detective shoppingmall heist motorcycle diamondheist policewoman remotecontrolcar femalepoliceofficer police criminal policeman bumblingsidekick erictsang"
tt0085127	Le Marin des Mers de Chine	action adventure comedy fighting against pirates at the turn of the 20th century, the hong kong navy are failing miserably. it's up to sergeant lung (jackie chan) to take matters into his own hands. sea martialarts smuggling(contraband) police coastguard britishempire hongkong pirate 19thcentury pirate navy fight brawl swingingfromachandelier jackiechan sammokam-bohung
tt0085211	Prodigal Son	action comedy a young man discovers that his reputation as a fearsome martial artist is manufactured by his rich father, after meeting a real martial arts master, who's also a master thespian, and is determined to apprentice under him to learn kung fu. martialarts kungfu handtohandcombat martialartsaction wingchun maledressedasfemale theater theatergroup sammokam-bohung
tt0085218	Gen d'Hiroshima	animation biography drama history war a powerful statement against war, barefoot gen is a disturbing story about the effect of the atomic bomb on a boy's life and the lives of the japanese people. worldwarii hiroshima japan basedoncomic basedonmanga bombing adultanimation radiationsickness anime childreninwartime basedonmanga gouging glassshard airplane airforce morimasaki
tt0085319	La terrible revanche du maître de shaolin	action dragon lee has his leg amputated and forges a replacement leg out of steel. martialarts womanfightsaman steel handtohandcombat mixedmartialarts roundhousekick godfreyho
tt0085503	L'homme-sandwich	drama three vignettes from three different directors that tell stories of ordinary people during taiwan's cold war period. basedonnovelorbook 1960s 1960s basedonnovel hsiao-hsienhou
tt0085533	Les garçons de Fengkuei	drama ah-ching and his friends have just finished school in their island fishing village, and now spend most of their time drinking and fighting. three of them decide to go to the port city of kaohsiung to look for work. they find an apartment through relatives, and ah-ching is attracted to the girlfriend of a neighbor. there they face the harsh realities of the big city. teenager hsiao-hsienhou
tt0085671	Une famille dévoyée	comedy drama the film tells a story about a woman and her relationship with the family of her husband's, in particular her husband's younger brother and father-in-law. her husband, on the other hand, has an affair with a dominatrix and is obsessed in s&m games. largebreasts brothersisterincest fathersonrelationship simulatedfellatio femalerearnudity masayukisuô
tt0085695	Growing Up	drama the story follows a young man as he changes from an intelligently aware youth, to a teenager with much less confidence than he once had, and finally, to a stable adult. young man teenager basedonnovel kun-houchen
